11228458 1 10 2
11224268 1 20 2
11223218 1 30 2
13320362 0 40 2
20136106 0 50 2
11354282 0 60 2
13287722 0 70 2
20095180 0 80 2
18918092 0 90 2
2272084 1 100 2
2315468 3 110 2
9114922 3 120 2
11146402 3 130 2
11146376 3 140 2
11146280 2 150 2
11276968 2 160 2
20056744 2 170 2
3320330 1 180 2
8432264 1 170 2
11142280 3 160 2
11146282 0 170 2
11146418 0 180 2
11146444 2 190 2
11146538 0 200 2
11277482 0 210 2
20059306 0 220 2
13243562 0 230 2
11276978 2 240 2
20056780 0 250 2
16952012 0 260 2
2272084 1 270 2
2315468 3 280 2
9114922 3 290 2
11146408 2 300 2
11146408 2 310 2
11276968 2 320 2
20056744 2 330 2
20097546 1 340 2
13806216 1 330 2
11225737 1 340 2
13288099 0 350 2
20095147 2 360 2
20097667 2 370 2
13937289 3 380 2
19616905 1 390 2
19612835 0 400 2
19579179 0 410 2
19570893 0 420 2
10529481 1 430 2
2271753 3 420 2
2230921 1 410 2
11010723 2 400 2
13238443 0 390 2
20054187 0 380 2
11272363 2 370 2
11141419 0 360 2
11141325 1 350 2
11141299 1 340 2
11141163 1 330 2
11141257 1 320 2
11141283 1 310 2
13238443 1 300 2
20054187 1 290 2
11272363 1 280 2
13271083 1 270 2
20095113 1 260 2
20095113 1 250 2
20095113 1 240 2
20095113 1 230 2
20095113 1 220 2
20095113 1 210 2
20095113 1 200 2
20095113 1 190 2
20095113 1 180 2
20095113 1 170 2
20095113 1 160 2
20095113 0 150 2
18918025 0 140 2
2272005 0 130 2
2310349 2 120 2
2272005 0 110 2
2310349 2 100 2
2272005 0 90 2
2310349 2 80 2
2272005 0 70 2
2310349 2 60 2
2272005 0 50 2
2310349 2 40 2
2272005 0 30 2
2310349 2 20 2
2272005 0 10 2
2310349 2 0 2
2272005 0 -10 2
2310349 2 -20 2
2272005 0 -30 2
2310349 2 -40 2
2272005 0 -50 2
2310349 0 -40 2
4238029 0 -30 2
2239181 1 -20 2
2271821 0 -10 2
2230981 0 0 2
172237 0 10 2
2108109 0 20 2
2239181 1 30 2
2239181 1 40 2
2272077 1 50 2
2312909 0 60 2
4369101 0 70 2
2272085 0 80 2
2315469 0 90 2
4500173 0 100 2
2238669 0 110 2
2238669 0 120 2
2272115 0 530 2
2315435 3 540 2
9114795 0 550 2
2757803 0 560 2
2757803 0 570 2
2757803 0 580 2
11276971 0 590 2
20056747 0 580 2
20056747 0 570 2
20056747 0 560 2
20056747 0 550 2
20056747 0 540 2
20056747 0 530 2
20056747 0 520 2
20056747 0 510 2
20056747 0 500 2
20056747 0 490 2
20056747 0 480 2
20056747 0 470 2
20056747 0 460 2
20056747 0 450 2
20056747 0 440 2
20056747 0 430 2
20056747 0 420 2
20056747 0 410 2
20056747 0 400 2
20056747 0 390 2
20056747 0 380 2
20056747 0 370 2
20056747 0 360 2
20056747 0 350 2
20056747 0 340 2
20056747 0 330 2
20056747 0 320 2
20056747 0 310 2
20056747 0 300 2
20056747 0 290 2
20056747 0 280 2
20056747 0 270 2
20056747 0 260 2
20056747 0 250 2
20056747 0 240 2
20056747 2 250 2
20097547 2 260 2
20064905 2 270 2
20064905 2 280 2
13937289 3 290 2
11228297 1 300 2
11224227 1 310 2
13320361 1 320 2
20136105 1 330 2
11288745 1 340 2
9109547 1 330 2
2310281 1 340 2
11092131 1 350 2
11223209 0 360 2
11223209 0 370 2
13287723 0 380 2
20095181 0 390 2
18918093 0 400 2
2271437 0 390 2
2271437 0 400 2
2271955 1 410 2
2274475 3 420 2
9082027 3 430 2
2757803 3 440 2
2756779 1 430 2
2753707 0 420 2
9076907 2 410 2
2269355 2 400 2
2271875 1 390 2
2271369 3 380 2
2271369 3 370 2
18918025 0 360 2
2271369 3 350 2
2271369 3 340 2
2271875 1 330 2
2269355 2 320 2
2271875 1 310 2
2271369 3 300 2
2271369 3 290 2
18918025 0 280 2
2271369 3 270 2
2271369 3 260 2
2271875 1 250 2
2269355 2 240 2
2271875 1 230 2
2271369 3 220 2
2271369 3 210 2
18918025 0 200 2
2271375 1 190 2
2271465 1 980 2
2271875 1 970 2
2269355 2 960 2
2271875 1 950 2
2271369 3 940 2
2271369 3 930 2
18918025 0 920 2
2271369 3 910 2
2271369 3 900 2
2271875 1 890 2
2269355 2 880 2
2271875 1 870 2
2271369 3 860 2
2271369 3 850 2
18918025 0 840 2
2271369 3 830 2
2271369 3 820 2
2271875 1 810 2
2269355 2 800 2
2271875 1 790 2
2271369 3 780 2
2271369 3 770 2
18918025 0 760 2
2271369 3 750 2
2271369 3 740 2
2271875 1 730 2
2269355 2 720 2
2271875 1 710 2
2271369 3 700 2
2271369 3 690 2
18918025 0 680 2
2271369 3 670 2
2271369 3 660 2
2271875 1 650 2
2269355 2 640 2
2271875 1 630 2
2271369 3 620 2
2271369 3 610 2
18918025 0 600 2
2271369 3 590 2
2271369 3 580 2
2271875 1 570 2
2269355 2 560 2
2271875 1 550 2
2271369 3 540 2
2271369 3 530 2
18918025 0 520 2
2271369 3 510 2
2271369 3 500 2
2271875 1 490 2
2269355 2 480 2
2271875 1 470 2
2271369 3 460 2
2271369 3 450 2
18918025 0 440 2
2271369 3 430 2
2271369 3 420 2
2271875 1 410 2
2269355 2 400 2
2271875 1 390 2
2271369 3 380 2
2271369 3 370 2
18918025 0 360 2
2271369 3 350 2
2271369 3 340 2
2271875 1 330 2
2269355 2 320 2
2271875 1 310 2
2271369 3 300 2
2271369 3 290 2
18918025 0 280 2
2271369 3 270 2
2271369 3 260 2
2271875 1 250 2
2269355 2 240 2
2271875 1 230 2
2271369 3 220 2
2271369 3 210 2
18918025 0 200 2
2271369 3 190 2
2271369 3 180 2
2271875 1 170 2
2269355 2 160 2
2271875 1 150 2
2271369 3 140 2
2271369 3 130 2
18918025 0 120 2
2271369 3 110 2
2271369 3 100 2
2271875 1 90 2
2269355 2 80 2
2271875 2 70 2
2271369 2 60 2
2271369 2 50 2
18918025 2 40 2
20095113 2 50 2
20097665 2 60 2
11840137 2 70 2
2798729 2 60 2
2798729 2 50 2
2798729 2 40 2
2798729 2 30 2
2798729 2 20 2
